"","Land_use","species","guild","A_match","SD_match","A_mtheta","A_nopartners","p_value","forest_cover","Coef_matchr"
"33","Core",21,"parasites",0.38684633672911,0.0454363003434909,0.548681778953536,4.8,0.01,0.1,0.117453097081562
"34","Core",22,"hosts",0.324388534851611,0.0314064060503632,0.366882641890514,4.33333333333333,0.01,0.1,0.0968172505379385
"35","Core",22,"parasites",0.344456132070165,0.031225242470913,0.904478478446693,1.2,0.01,0.1,0.0906508538061168
"36","Core",23,"hosts",0.35227716946241,0.0504777961004646,0.305643035002141,7.75,0.01,0.1,0.143290001385829
"37","Core",24,"hosts",0.158171266840421,0.0470485723701935,0.196883397733495,8,0.01,0.1,0.297453344782658
"38","Core",25,"hosts",0.373864237687917,0.038336102335707,0.489712741038282,0.75,0.01,0.1,0.102540169588801
"39","Core",25,"parasites",0.296916614200507,0.0310375315496257,0.391699170217187,2.2,0.01,0.1,0.104532821894116
"40","Core",26,"hosts",0.336119291918562,0.0332970720943646,0.651563471386903,1.25,0.01,0.1,0.0990632578817645
"41","Core",26,"parasites",0.361859812077737,0.0311681941696856,0.484344740187048,2.25,0.01,0.1,0.0861333398442982
"42","Core",27,"hosts",0.313918139744807,0.0572326663842845,0.739867629168781,1,0.01,0.1,0.182317168516641
"43","Core",27,"parasites",0.345361349186501,0.060377040608226,0.381814949962019,1.75,0.01,0.1,0.174822807330479
"44","Core",28,"hosts",0.348426344811794,0.0241471579651297,0.831317576154047,1,0.01,0.1,0.0693034792709863
"45","Core",29,"hosts",0.319241821929388,0.0334892842332476,0.247197602089905,4.2,0.01,0.1,0.10490255954201
"46","Core",30,"hosts",0.347071439865962,0.0602315458757456,0.555448720808989,0.833333333333333,0.01,0.1,0.173542213381219
"47","Core",30,"parasites",0.366108818780693,0.0455839672527069,0.362695268564543,3.2,0.01,0.1,0.124509339612528
"48","Core",31,"hosts",0.388560555114473,0.0349649144618893,0.999999999999977,0,0.01,0.1,0.089985753833372
"49","Core",31,"parasites",0.397351208158871,0.0565695558892885,0.451141877898233,2.33333333333333,0.01,0.1,0.142366638700821
"50","Core",32,"hosts",0.280458739362751,0.0694900865774609,0.330512345294322,2,0.01,0.1,0.247772940630604
"51","Core",32,"parasites",0.404335384599509,0.0473533268500255,0.353583168927865,4.8,0.01,0.1,0.117113981742975
"52","Core",33,"hosts",0.291722739321995,0.0582567413103316,0.256078603814897,2.5,0.01,0.1,0.199699006823152
"53","Core",33,"parasites",0.40396901289881,0.0439955675311812,0.25188511473192,4.2,0.01,0.1,0.108908272977367
"54","Core",34,"hosts",0.244264441969912,0.0341136292018063,0.307785786405326,2,0.01,0.1,0.139658596751501
"55","Core",34,"parasites",0.361330753800489,0.0543675076263894,0.317953231329983,3.8,0.01,0.1,0.15046465614828
"56","Core",35,"hosts",0.280364945982788,0.038639903653208,0.186294648569736,3.8,0.01,0.1,0.137820024246469
"57","Core",35,"parasites",0.394192363887348,0.0552869555736833,0.386768698900605,1.33333333333333,0.01,0.1,0.140253745730811
"58","Core",36,"hosts",0.14023907532914,0.0610456081470625,0.774701240090454,1,0.01,0.1,0.435296710305519
"59","Core",36,"parasites",0.337650879639055,0.0370641338227752,0.875525140305328,1.66666666666667,0.01,0.1,0.109770582746286
"60","Core",37,"hosts",0.309742659532684,0.0555908326517437,0.49976505838,5,0.01,0.1,0.179474253677601
"61","Core",37,"parasites",0.327737868230534,0.0325753734364466,0.965405235547881,1.5,0.01,0.1,0.0993945973113268
"62","Core",38,"hosts",0.272958087119807,0.0676784940350642,0.769496657212366,0.666666666666667,0.01,0.1,0.247944637761762
"63","Core",39,"hosts",0.397430464503644,0.0368789946474288,0.77892287496619,0.666666666666667,0.01,0.1,0.0927935775972471
"64","Core",40,"hosts",0.353963309198615,0.00159445545086448,0.732914967354775,1,0.01,0.1,0.0045045783261389
"65","Core",41,"hosts",0.334696506812797,0.0306838588595231,0.77353282506725,1,0.01,0.1,0.0916766629915418
"66","Core",42,"hosts",0.256939750131762,0.0558829356685534,0.166805643546809,2.2,0.01,0.1,0.217494317791996
"67","Core",43,"hosts",0.336230955477107,0.0339597971938742,0.84345365479572,0.75,0.01,0.1,0.10100139990289
"68","Core",44,"hosts",0.259250320073716,0.0451463046163796,0.0851041489263843,8.25,0.01,0.1,0.174141750735516
"69","Core",45,"hosts",0.196616589413035,0.0342034020706644,0.129654742012717,7,0.01,0.1,0.173959899176223
"70","Core",46,"hosts",0.401276214677071,0.0611483143377486,0.067418781834666,5,0.01,0.1,0.15238459719562
"71","Core",47,"hosts",0.169830083829499,NA,0.317786586770914,1,0.01,0.1,NA
"72","Core",47,"parasites",0.328508457682245,0.0283025074490578,0.77513809025077,1.8,0.01,0.1,0.086154577719986
"73","Core",48,"hosts",0.330509600024849,0.0331990168203954,0.70175136973081,1,0.01,0.1,0.100447965256983
"74","Core",49,"hosts",0.348426344811794,0.0241471579651297,0.831317576154047,1,0.01,0.1,0.0693034792709863
"75","Core",50,"hosts",0.272738194319393,0.0318284686898841,0.175939549363461,4.6,0.01,0.1,0.116699711858512
"76","Core",51,"hosts",0.36290359041238,0.00777456613758787,0.939824017546188,0.5,0.01,0.1,0.0214232273887215
"77","Core",53,"parasites",0.368576561994601,0.036713066632991,0.770213748419994,1.33333333333333,0.01,0.1,0.0996077081904324
"78","Core",55,"parasites",0.39832886585491,0.0416660618728916,0.634687342231031,1.75,0.01,0.1,0.104602165307468
"79","Core",58,"parasites",0.453036722481861,NA,0.249613918144852,1,0.01,0.1,NA
"80","Core",59,"parasites",0.411625602357589,0.036431968216674,0.516920668765658,1.33333333333333,0.01,0.1,0.0885075369656541
"81","Core",60,"parasites",0.411198562204404,0.036386863888391,0.516027400747383,1.33333333333333,0.01,0.1,0.088489764393445
"82","Core",61,"parasites",0.411858620190964,0.0369453995551353,0.509801342950912,1.33333333333333,0.01,0.1,0.089704082284365
"83","Core",69,"parasites",0.372767181856076,0.0471496347273035,0.112747987782918,2.6,0.01,0.1,0.126485476786172
"84","Core",70,"parasites",0.367962761753777,0.0491129512585983,0.117858496406085,2.33333333333333,0.01,0.1,0.133472612892992
"85","Core",71,"parasites",0.367415206246828,0.0519775532229839,0.11270271562732,2.4,0.01,0.1,0.141468160106759
"86","Core",72,"parasites",0.374060084819613,0.0458141565654856,0.110443448218095,2.2,0.01,0.1,0.12247806816271
"87","Core",74,"parasites",0.364292661816837,0.0465131625045361,0.109392622283003,2.33333333333333,0.01,0.1,0.127680756105712
"88","Core",78,"parasites",0.435941777650141,0.0193239775570407,0.698007130608045,1.66666666666667,0.01,0.1,0.0443269687553297
"89","Core",80,"parasites",0.329229475205914,0.0553725819061665,0.781283632626577,1.33333333333333,0.01,0.1,0.168188409836434
"90","Disturbed",1,"hosts",0.179600081883587,0.0635348306576522,0.476546209966553,2.73529411764706,0.01,0.1,0.353757247721268
"91","Disturbed",1,"parasites",0.432393206835936,0.0741641457142993,0.871329093823455,1.30954994511526,0.01,0.1,0.171520145418102
"92","Disturbed",2,"hosts",0.372972821875118,0.114546310173012,0.546855672676773,1.25977653631285,0.01,0.1,0.307117042998284
"93","Disturbed",2,"parasites",0.480054155270873,0.0641815846538476,0.732496607166033,1.39755884917175,0.01,0.1,0.133696550585283
"94","Disturbed",3,"hosts",0.464137893877086,0.0676513126376281,0.622053907912262,1.03706395348837,0.01,0.1,0.145756925969814
"95","Disturbed",3,"parasites",0.4486497759709,0.0717106947851898,0.864098087195392,1.32349726775956,0.01,0.1,0.159836689163623
"96","Disturbed",4,"hosts",0.296419177002439,0.081645123724876,0.640863457825892,1.42835595776772,0.01,0.1,0.27543806224185
"97","Disturbed",5,"hosts",0.376382951600507,0.0664012302057492,0.221413510478772,2.56741573033708,0.01,0.1,0.176419335475714
"98","Disturbed",5,"parasites",0.43806168566399,0.0813904511465966,0.33613323269312,3.07700831024931,0.01,0.1,0.185796781161606
"99","Disturbed",6,"hosts",0.347333311627674,0.0845274139545848,0.647325010179776,0.948475289169295,0.01,0.1,0.243361091852872
"100","Disturbed",7,"hosts",0.401853824712272,0.0796627355486974,0.407922780399478,0.940899932840833,0.01,0.1,0.198238092186222
"101","Disturbed",8,"hosts",0.430267248807216,0.0818739559820399,0.459470036976644,0.942520265291083,0.01,0.1,0.190286284185028
"102","Disturbed",9,"hosts",0.434963943176914,0.0785556439178462,0.438092563977188,0.939130434782609,0.01,0.1,0.180602657185989
"103","Disturbed",10,"hosts",0.434007493008591,0.0768821826991025,0.418021702767498,0.945323741007194,0.01,0.1,0.177144827998582
"104","Disturbed",10,"parasites",0.483071199429645,0.0627342660174359,0.833288310408449,1.33062880324544,0.01,0.1,0.129865465156079
"105","Disturbed",11,"hosts",0.432118826491913,0.0806341139027951,0.431363078466131,0.947485207100592,0.01,0.1,0.186601714527021
"106","Disturbed",11,"parasites",0.435855808252739,0.0794223698020758,0.814350892194791,1.85859269282815,0.01,0.1,0.18222166206862
"107","Disturbed",12,"hosts",0.403950960151542,0.0663210319566089,0.142806556852149,3.9206106870229,0.01,0.1,0.164180899413455
"108","Disturbed",12,"parasites",0.46853877664574,0.0672181249160734,0.78325842269455,1.34800838574423,0.01,0.1,0.143463312465377
"109","Disturbed",13,"hosts",0.348378531879853,0.0830825848456947,0.327430218484238,2.04559848005067,0.01,0.1,0.238483652816896
"110","Disturbed",14,"hosts",0.243024782044914,0.0916657571779217,0.629596929357207,0.805376344086022,0.01,0.1,0.377186871259
"111","Disturbed",14,"parasites",0.461598908868872,0.0654708565137494,0.561600827824681,7.2221702525725,0.01,0.1,0.141834946434737
"112","Disturbed",15,"hosts",0.327318853312982,0.0884858894691023,0.850965200959965,0.821292775665399,0.01,0.1,0.270335449893845
"113","Disturbed",15,"parasites",0.474599131081963,0.0723866184623551,0.379112819169541,1.27685950413223,0.01,0.1,0.152521599222764
"114","Disturbed",16,"hosts",0.383565962792662,0.0941966623210937,0.369492243615262,2.02201524132091,0.01,0.1,0.245581390056792
"115","Disturbed",16,"parasites",0.461593269809464,0.0756595816448398,0.469220805045431,4.25939269171384,0.01,0.1,0.163909629089849
"116","Disturbed",17,"hosts",0.316696542428891,0.0640599918490878,0.999999999999882,0,0.01,0.1,0.202275627506958
"117","Disturbed",17,"parasites",0.475476998363619,0.0699643739066599,0.469150033478466,2.26727272727273,0.01,0.1,0.14714565404309
"118","Disturbed",18,"hosts",0.393310561730815,0.0803651979755937,0.608779404369913,0.86269592476489,0.01,0.1,0.204330129406991
"119","Disturbed",19,"hosts",0.458539509593282,0.067247542688284,0.7021408824749,0.600593912397921,0.01,0.1,0.146655939742099
"120","Disturbed",19,"parasites",0.477828265880714,0.0639096740648793,0.558891052955769,1.99092558983666,0.01,0.1,0.133750300324079
"121","Disturbed",20,"hosts",0.395857506379626,0.0981551534228532,0.245819201130492,3.41232227488152,0.01,0.1,0.247955771561706
"122","Disturbed",21,"hosts",0.168579514492951,0.0532056972547927,0.346062789727259,5.44600938967136,0.01,0.1,0.31561187855371
"123","Disturbed",21,"parasites",0.462747278845547,0.0801675594284733,0.575603816582168,2.45033112582781,0.01,0.1,0.173242638246245
"124","Disturbed",22,"hosts",0.466177299344522,0.0751003373644335,0.498071461960544,2.48173913043478,0.01,0.1,0.161098229085865
"125","Disturbed",22,"parasites",0.486213560472778,0.0605667657055134,0.821549153832333,1.37821612349914,0.01,0.1,0.124568236325248
"126","Disturbed",23,"hosts",0.166757264533858,0.0597364933051383,0.283861306531787,4.69885057471264,0.01,0.1,0.358224233721522
"127","Disturbed",23,"parasites",0.428670018927968,0.0744922905425912,0.572221371828595,1,0.01,0.1,0.17377536858977
"128","Disturbed",24,"hosts",0.367974663238109,0.0667895557473337,0.202271835312343,3.08978752570254,0.01,0.1,0.181505854668357
"129","Disturbed",25,"hosts",0.353936908772331,0.0865147743262836,0.607839794826332,0.94140625,0.01,0.1,0.244435582110861
"130","Disturbed",25,"parasites",0.481320918349521,0.0652162905783357,0.427003297251867,1.47876769358868,0.01,0.1,0.135494403197697
"131","Disturbed",26,"hosts",0.370647754254928,0.0813410459752991,0.977803261732194,0.0416666666666667,0.01,0.1,0.21945646517894
"132","Disturbed",26,"parasites",0.35494308990896,0.121503550707236,0.824451115134064,1.33333333333333,0.01,0.1,0.342318400221287
"133","Disturbed",27,"hosts",0.462232303115884,0.0705182024245453,0.614892578436375,1.18195157740279,0.01,0.1,0.152560091428457
"134","Disturbed",27,"parasites",0.42723757322534,0.0767050137295495,0.565958695225905,1.13483146067416,0.01,0.1,0.179537144054258
"135","Disturbed",29,"hosts",0.170260179406404,0.0592564093818024,0.481842490653187,2.61538461538462,0.01,0.1,0.34803445872308
"136","Disturbed",30,"hosts",0.410901343317561,0.0932041317956158,0.682980253199281,0.752577319587629,0.01,0.1,0.226828491343198
"137","Disturbed",30,"parasites",0.481483001438096,0.0705684267820464,0.724902700886577,1.38300220750552,0.01,0.1,0.146564731405413
"138","Disturbed",31,"hosts",0.29055689158703,0.050598845737021,0.999999999999977,0,0.01,0.1,0.174144366222562
"139","Disturbed",31,"parasites",0.416877066558926,0.103669016086628,0.725622890491415,1.27042253521127,0.01,0.1,0.248680065186495
"140","Disturbed",32,"hosts",0.442871921073991,0.0952018419452758,0.5943217286379,1.23853211009174,0.01,0.1,0.214964727757871
"141","Disturbed",32,"parasites",0.445735274927671,0.0910093370179027,0.731425653253791,1.56959706959707,0.01,0.1,0.204178000120521
"142","Disturbed",33,"hosts",0.153411168728131,0.0683016719384052,0.578569270748848,2,0.01,0.1,0.445219683186474
"143","Disturbed",33,"parasites",0.473024995506032,0.0753361463910976,0.684348048056657,1.38084632516704,0.01,0.1,0.159264620489039
"144","Disturbed",34,"hosts",0.455424007064532,0.0841407800227088,0.770537148205797,1.31596925704526,0.01,0.1,0.18475262330821
"145","Disturbed",34,"parasites",0.477888451766447,0.0695996305018087,0.698055734294881,1.81610833927299,0.01,0.1,0.145639908737161
"146","Disturbed",35,"hosts",0.411055907671305,0.11061311120279,0.509148466528975,2.31904761904762,0.01,0.1,0.269095052858941
"147","Disturbed",35,"parasites",0.471881455296392,0.0915878442976719,0.623105053456261,1.11764705882353,0.01,0.1,0.194090789688153
"148","Disturbed",36,"hosts",0.20134088579642,0.0918660758409868,0.408114233697003,1.4390243902439,0.01,0.1,0.456271340406611
"149","Disturbed",36,"parasites",0.486538007441788,0.0606186402040886,0.825490735582535,1.35357142857143,0.01,0.1,0.124591787849876
"150","Disturbed",37,"hosts",0.283957763022138,0.0831972604107185,0.309849254261794,3.66541353383459,0.01,0.1,0.292991674273163
"151","Disturbed",37,"parasites",0.486645423498514,0.0606167965140654,0.826779190620765,1.35510579576817,0.01,0.1,0.124560498439066
"152","Disturbed",38,"hosts",0.44112812482812,0.0898125320974403,0.706131226263199,1.33672172808132,0.01,0.1,0.203597383713484
"153","Disturbed",39,"hosts",0.308299041531686,0.0849321469602222,0.857049763871276,0.482758620689655,0.01,0.1,0.275486250421876
"154","Disturbed",40,"hosts",0.410142861707359,0.0646053372729948,0.995847795708453,0.0120240480961924,0.01,0.1,0.157519106888886
"155","Disturbed",41,"hosts",0.427393251909383,0.0862234160596723,0.595967912222075,0.860997547015536,0.01,0.1,0.201742577063321
"156","Disturbed",42,"hosts",0.212609936607127,0.0784313759458954,0.745533913169806,0.111111111111111,0.01,0.1,0.368897979076235
"157","Disturbed",43,"hosts",0.402489869704016,0.0827896189014603,0.725574955201713,0.759517177344475,0.01,0.1,0.205693671153369
"158","Disturbed",44,"hosts",0.140985904380278,0.0909914432742703,0.391665319193261,4.64285714285714,0.01,0.1,0.645393904264651
"159","Disturbed",45,"hosts",0.124429804187054,0.0181288116471106,0.372089217287011,4.33333333333333,0.01,0.1,0.145695091023833
"160","Disturbed",46,"hosts",0.293272260589987,0.111727830446521,0.394422036507668,3.75908618899273,0.01,0.1,0.380969649914226
"161","Disturbed",47,"hosts",0.35763897599507,0.0820772207501813,0.547029128241613,0.763726095003085,0.01,0.1,0.229497415715989
"162","Disturbed",47,"parasites",0.486052633874239,0.0638773878368089,0.759890621333563,1.29925452609159,0.01,0.1,0.131420721512511
"163","Disturbed",48,"hosts",0.45306877745836,0.0654634773383571,0.628522757871154,0.760431654676259,0.01,0.1,0.14448905021793
"164","Disturbed",50,"hosts",0.124453290787815,0.0443626456841305,0.398862749702137,3,0.01,0.1,0.356460206100664
"165","Disturbed",51,"hosts",0.482092067849052,0.0639668292474274,0.791533099603801,0.49294670846395,0.01,0.1,0.132685919378072
"166","Disturbed",53,"parasites",0.38796032191524,0.0865018318126984,0.869268451825102,1.1,0.01,0.1,0.222965666658038
"167","Disturbed",55,"parasites",0.365070859504338,0.19863185523466,0.743945088317272,1,0.01,0.1,0.544091236162604
"168","Disturbed",58,"parasites",0.355232458786432,0.0799604728011566,0.634884355514958,1.19491525423729,0.01,0.1,0.225093374277572
"169","Disturbed",59,"parasites",0.348738999795712,0.0849339816695811,0.618060037795019,1.20289855072464,0.01,0.1,0.243545980573824
"170","Disturbed",60,"parasites",0.353213148221742,0.0862614308445411,0.641664746492336,1.19117647058824,0.01,0.1,0.244219195346566
"171","Disturbed",61,"parasites",0.345860783468307,0.0808263899474832,0.619786470386241,1.1890243902439,0.01,0.1,0.233696313114637
"172","Disturbed",69,"parasites",0.474370187344989,0.0871509667614633,0.161374226585563,1.05714285714286,0.01,0.1,0.183719316867782
"173","Disturbed",70,"parasites",0.467550812524285,0.0854044215645882,0.244204478663656,1.08888888888889,0.01,0.1,0.18266340101837
"174","Disturbed",71,"parasites",0.466842742027355,0.114620583103057,0.265386407532763,1.05882352941176,0.01,0.1,0.24552289836465
"175","Disturbed",72,"parasites",0.484876344579225,0.0841348435376676,0.167995070952471,1.04545454545455,0.01,0.1,0.173518144323332
"176","Disturbed",73,"parasites",0.457615020064294,0.0682852172521764,0.440027168187985,1,0.01,0.1,0.149219790125294
"177","Disturbed",74,"parasites",0.456196119900568,0.109612985476519,0.197239821415204,1.11764705882353,0.01,0.1,0.240276014404528
"178","Disturbed",75,"parasites",0.464310004708721,0.0714766554923674,0.421834826995424,1,0.01,0.1,0.153941665627488
"179","Disturbed",76,"parasites",0.472340286781264,0.0652708618380126,0.437534607904354,1,0.01,0.1,0.1381860994386
"180","Disturbed",78,"parasites",0.550609202985407,NA,0.931558033183138,1,0.01,0.1,NA
"181","Disturbed",80,"parasites",0.390248810257586,0.100674689784287,0.428667452193815,1.41819571865443,0.01,0.1,0.257975648196943
"182","Disturbed",90,"parasites",0.481180694323255,0.0698741681946276,0.859928373747203,1,0.01,0.1,0.145213989295436
"183","Disturbed",91,"parasites",0.479756652219589,0.0696602400683199,0.865513474390758,1,0.01,0.1,0.145199112395915
"184","Edge",1,"hosts",0.316843881559814,0.081343464354176,0.392972922927227,3,0.01,0.1,0.256730424945321
"185","Edge",1,"parasites",0.4482101945159,0.0659700621539796,0.858665058990852,1.55371900826446,0.01,0.1,0.147185545891548
"186","Edge",2,"hosts",0.393220390378932,0.0980366952757033,0.546580414016458,1.28571428571429,0.01,0.1,0.249317425226166
"187","Edge",2,"parasites",0.464715330235763,0.0628070199870077,0.735931203105192,1.4962962962963,0.01,0.1,0.135151599055585
"188","Edge",3,"hosts",0.406845574137449,0.0841568342518976,0.582377020622506,1.13548387096774,0.01,0.1,0.206852033306047
"189","Edge",3,"parasites",0.451304023402714,0.068043655422976,0.848846084566888,1.46788990825688,0.01,0.1,0.150771213848139
"190","Edge",4,"hosts",0.353171921197697,0.0833091329537762,0.64510788287332,1.52459016393443,0.01,0.1,0.235888325071974
"191","Edge",5,"hosts",0.325865072259535,0.0788421837473792,0.257217301768877,2.58064516129032,0.01,0.1,0.241947328692489
"192","Edge",5,"parasites",0.423669360252351,0.074535368877167,0.494164615818023,3.69230769230769,0.01,0.1,0.175928154995139
"193","Edge",6,"hosts",0.390389348255525,0.0712674067563629,0.590182477607173,0.944,0.01,0.1,0.182554690784533
"194","Edge",7,"hosts",0.353501076543207,0.0917157941475045,0.430723348452118,0.953020134228188,0.01,0.1,0.25944982981203
"195","Edge",8,"hosts",0.426720790347609,0.0864646128827579,0.436507411245539,0.959349593495935,0.01,0.1,0.202625732888063
"196","Edge",9,"hosts",0.406313823246696,0.0960984139442989,0.435424513926995,0.949275362318841,0.01,0.1,0.236512785059622
"197","Edge",10,"hosts",0.407102690362468,0.0922520988114137,0.434711874585016,0.957746478873239,0.01,0.1,0.226606458260632
"198","Edge",10,"parasites",0.462728654114962,0.0677281400123754,0.822102149752518,1.40566037735849,0.01,0.1,0.146366859735357
"199","Edge",11,"hosts",0.42044805211837,0.088599211640869,0.42637881323111,0.924137931034483,0.01,0.1,0.210725703673674
"200","Edge",11,"parasites",0.440909282065112,0.0734070137277574,0.816037575335653,2.30722891566265,0.01,0.1,0.166490062046181
"201","Edge",12,"hosts",0.359714349275751,0.0798125518614909,0.1738171341857,3.97777777777778,0.01,0.1,0.221877587097055
"202","Edge",12,"parasites",0.455831597015271,0.076291935543179,0.777871571143522,1.5,0.01,0.1,0.167368686248889
"203","Edge",13,"hosts",0.303356992670451,0.0897525638147331,0.370818407821705,2.02684563758389,0.01,0.1,0.295864496231457
"204","Edge",14,"hosts",0.218985744930676,0.0817790935514593,0.721670773848045,0.817647058823529,0.01,0.1,0.373444826636309
"205","Edge",14,"parasites",0.440211492909986,0.0699119812899037,0.605481317761993,7.66222222222222,0.01,0.1,0.158814529870076
"206","Edge",15,"hosts",0.347515676967674,0.0956578742715841,0.622360537338242,0.857142857142857,0.01,0.1,0.275262040280508
"207","Edge",15,"parasites",0.443869281365194,0.0692712315368728,0.497894480591438,1.68224299065421,0.01,0.1,0.156062233736513
"208","Edge",16,"hosts",0.393959800865343,0.0827564557704337,0.366416600450926,2.0241935483871,0.01,0.1,0.210063198297534
"209","Edge",16,"parasites",0.446397412273096,0.0684117433877289,0.482874822147736,5.15311004784689,0.01,0.1,0.153253001712913
"210","Edge",17,"hosts",0.403147398766485,0.0468478848750412,0.999999999999882,0,0.01,0.1,0.116205350743629
"211","Edge",17,"parasites",0.445440125096017,0.0694111561081789,0.513829435780307,2.57377049180328,0.01,0.1,0.155826007127708
"212","Edge",18,"hosts",0.337892742528517,0.0858947497414648,0.632247992244689,0.863354037267081,0.01,0.1,0.254207146027162
"213","Edge",19,"hosts",0.454975178382678,0.0626819586193634,0.691506063551154,0.606060606060606,0.01,0.1,0.137770062187089
"214","Edge",19,"parasites",0.436644453411385,0.0733499201340778,0.598606362141486,2.03488372093023,0.01,0.1,0.167985461766466
"215","Edge",20,"hosts",0.377427238286161,0.0826140192659749,0.276998866705499,3.73611111111111,0.01,0.1,0.218887273852074
"216","Edge",21,"hosts",0.236197222603037,0.0759807221063481,0.257056166636386,6.38095238095238,0.01,0.1,0.321683385049978
"217","Edge",21,"parasites",0.446171365921287,0.0727958482962987,0.589268805835684,3.01081081081081,0.01,0.1,0.163156701340492
"218","Edge",22,"hosts",0.424983198054034,0.0876416221853675,0.474836318846097,3.10852713178295,0.01,0.1,0.20622373445979
"219","Edge",22,"parasites",0.445049955359518,0.0699493712149268,0.855916070265909,1.32773109243697,0.01,0.1,0.157171954232465
"220","Edge",23,"hosts",0.224432805557094,0.0982300789209511,0.273555006398739,5.92452830188679,0.01,0.1,0.437681464067258
"221","Edge",23,"parasites",0.370940532190155,0.0663267268689052,0.56025645829289,1,0.01,0.1,0.178806900602882
"222","Edge",24,"hosts",0.318961733283158,0.0727589968175666,0.224075440124104,3.66906474820144,0.01,0.1,0.228111993462786
"223","Edge",25,"hosts",0.388026235621896,0.0761327739559249,0.553977569744215,0.931034482758621,0.01,0.1,0.196205222654354
"224","Edge",25,"parasites",0.451557815301751,0.0771793711983544,0.505954241997122,1.5625,0.01,0.1,0.170918027732018
"225","Edge",26,"hosts",0.425658723452433,0.065989303994463,0.808837044832654,0.552631578947368,0.01,0.1,0.155028665827019
"226","Edge",26,"parasites",0.362357850249767,0.0679199835197899,0.655738519918158,2.07407407407407,0.01,0.1,0.187438973580878
"227","Edge",27,"hosts",0.426812496691741,0.0774327703982991,0.589733068506523,1.20588235294118,0.01,0.1,0.181421047880479
"228","Edge",27,"parasites",0.429306563373184,0.0589342570777966,0.496545885747393,1.36,0.01,0.1,0.137277791922707
"229","Edge",28,"hosts",0.281395062072314,0.0770682777967569,0.779832587552654,0.884615384615385,0.01,0.1,0.27387928284595
"230","Edge",29,"hosts",0.256366366145468,0.0717459564856988,0.192921370046921,4.32,0.01,0.1,0.279857134008712
"231","Edge",30,"hosts",0.423818093773589,0.0794706692020232,0.659483991343459,0.7734375,0.01,0.1,0.187511270447264
"232","Edge",30,"parasites",0.457870029394216,0.0678531836486585,0.709426432853211,1.728,0.01,0.1,0.148193110036994
"233","Edge",31,"hosts",0.403390297525244,0.0605436123640565,0.999999999999977,0,0.01,0.1,0.150086932520403
"234","Edge",31,"parasites",0.39800898282813,0.0874992635475876,0.599298969081398,2.03614457831325,0.01,0.1,0.219842434022078
"235","Edge",32,"hosts",0.424792049611965,0.0866097676794593,0.568395845838552,1.27868852459016,0.01,0.1,0.203887449773542
"236","Edge",32,"parasites",0.434661322580505,0.0785760434897414,0.703322573451932,2.30872483221477,0.01,0.1,0.180775328762287
"237","Edge",33,"hosts",0.242489273841512,0.0913686096515074,0.366903297711207,2.3448275862069,0.01,0.1,0.376794437972645
"238","Edge",33,"parasites",0.44726909062775,0.0715944704593521,0.658122930575065,1.90579710144928,0.01,0.1,0.160070239503624
"239","Edge",34,"hosts",0.435727333515161,0.085849878911635,0.730221329228168,1.43333333333333,0.01,0.1,0.197026608863517
"240","Edge",34,"parasites",0.460658874652964,0.0693860656908469,0.721883416639905,2.08670520231214,0.01,0.1,0.150623529706485
"241","Edge",35,"hosts",0.391244304869841,0.0880676973214937,0.491184311030809,2.83478260869565,0.01,0.1,0.225096432651695
"242","Edge",35,"parasites",0.382624526392874,0.0609035218964828,0.393035253472887,1.5,0.01,0.1,0.159173073588983
"243","Edge",36,"hosts",0.179916006156215,0.0841516875062081,0.461482831089169,1.46206896551724,0.01,0.1,0.467727631932548
"244","Edge",36,"parasites",0.460960192865545,0.0697819737293379,0.811046994414864,1.3394495412844,0.01,0.1,0.151383947701732
"245","Edge",37,"hosts",0.330062888159761,0.0754679599671646,0.319433330610496,3.82575757575758,0.01,0.1,0.228647214438225
"246","Edge",37,"parasites",0.461132466728024,0.0727299195923029,0.796842232847419,1.35042735042735,0.01,0.1,0.157720231907243
"247","Edge",38,"hosts",0.406973683565399,0.0934777768264628,0.740412013017083,1.23076923076923,0.01,0.1,0.229689978987158
"248","Edge",39,"hosts",0.393074743456449,0.0551703402505804,0.726329797762263,0.84,0.01,0.1,0.140355851320916
"249","Edge",40,"hosts",0.438670541187081,0.0588854592493776,0.945487625457522,0.17,0.01,0.1,0.134236183469326
"250","Edge",41,"hosts",0.430274559914664,0.0788645418528617,0.588567581126408,0.880952380952381,0.01,0.1,0.183288879241438
"251","Edge",42,"hosts",0.28483597898075,0.103106245752436,0.35181266100637,1.6,0.01,0.1,0.361984627508749
"252","Edge",43,"hosts",0.419221541341953,0.07740169312735,0.711918768141709,0.7734375,0.01,0.1,0.184631955885622
"253","Edge",44,"hosts",0.236664701793714,0.0626128652698638,0.242591843612648,6.1875,0.01,0.1,0.264563599029819
"254","Edge",45,"hosts",0.19303690653955,0.0783472283769892,0.259358279928181,5.52380952380952,0.01,0.1,0.405866576404846
"255","Edge",46,"hosts",0.33985947906458,0.104254952313392,0.393991853740849,4.609375,0.01,0.1,0.306758995218672
"256","Edge",47,"hosts",0.308229763904457,0.0813673287365178,0.559246254614195,0.772727272727273,0.01,0.1,0.263982711162636
"257","Edge",47,"parasites",0.456797627943441,0.0756061738910809,0.789834395751079,1.33928571428571,0.01,0.1,0.165513499339892
